0.1000,0.0500,0.1500,0.0390,0.0328,0.3200,0.3000,0.0700,0.0780,0.1500,0.6800,0.0825,0.1000,0.0500,0.1750,0.0519,0.0492,0.2110,0.2500,0.0700,0.0780,0.1250,0.6680,0.0675,0.3000,0.2725,0.1000,0.0000,0.8715,0.0000,0.2333,0.0500,0.0000,0.0700,1,0
0.1000,0.0500,0.1750,0.0519,0.0492,0.2110,0.2500,0.0700,0.0780,0.1250,0.6680,0.0675,0.1000,0.0500,0.1500,0.0390,0.0328,0.3200,0.3000,0.0700,0.0780,0.1500,0.6800,0.0825,0.3000,0.2430,0.1000,0.0000,0.8863,0.1000,0.2500,0.1000,0.0000,0.0700,0,0
0.1000,0.0333,0.1375,0.0260,0.0328,0.2000,0.2000,0.0600,0.0720,0.0625,0.4500,0.0625,0.2000,0.0667,0.2750,0.0649,0.0656,0.5350,0.4500,0.0800,0.0840,0.2250,0.4940,0.1300,0.4000,0.2000,0.0000,0.0000,1.1938,0.1000,0.1625,0.0500,0.0000,0.0000,0,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.1000,0.0075,0.2000,0.0667,0.2750,0.0649,0.0656,0.5350,0.4500,0.0800,0.0840,0.2250,0.4940,0.1300,0.4000,0.0500,0.0000,0.0000,1.2688,0.0000,0.3500,0.0000,0.0000,0.0000,0,0
0.2000,0.0667,0.2750,0.0649,0.0656,0.5350,0.4500,0.0800,0.0840,0.2250,0.4940,0.1300,0.2000,0.1000,0.3000,0.0779,0.0656,0.3110,0.4000,0.0900,0.0864,0.1125,0.7658,0.1075,0.4000,0.4225,0.1000,0.4000,1.0825,0.3000,0.1111,0.1000,0.0000,0.3400,1,0
0.2000,0.1000,0.3000,0.0779,0.0656,0.3110,0.4000,0.0900,0.0864,0.1125,0.7658,0.1075,0.2000,0.0667,0.2750,0.0649,0.0656,0.5350,0.4500,0.0800,0.0840,0.2250,0.4940,0.1300,0.4000,0.3930,0.1000,0.0000,1.0973,0.4000,0.1063,0.1000,0.0000,0.2500,0,0
0.1000,0.0500,0.1500,0.0519,0.0656,0.2500,0.3000,0.0855,0.0741,0.0950,0.6662,0.0725,0.2000,0.1333,0.3250,0.1039,0.0984,0.4022,0.5000,0.1026,0.1265,0.1069,0.6109,0.1450,0.5000,0.3000,0.0000,0.0000,1.5315,0.2000,0.2000,0.0500,0.0000,0.1300,0,0
0.1000,0.0500,0.1125,0.0260,0.0328,0.1000,0.0500,0.0665,0.0741,0.0712,0.2880,0.0450,0.2000,0.1333,0.3250,0.1039,0.0984,0.4022,0.5000,0.1026,0.1265,0.1069,0.6109,0.1450,0.5000,0.0500,0.0000,0.0000,1.6565,0.0000,0.2500,0.0000,0.0000,0.1600,0,0
0.2000,0.1167,0.3000,0.0649,0.0820,0.8400,0.6000,0.1180,0.1504,0.2675,0.6824,0.1125,0.2000,0.1333,0.3250,0.1039,0.0984,0.4022,0.5000,0.1026,0.1265,0.1069,0.6109,0.1450,0.5000,0.5725,0.1000,0.2000,1.3953,0.5000,0.1333,0.1500,0.0000,0.2460,1,0
0.2000,0.1333,0.3250,0.1039,0.0984,0.4022,0.5000,0.1026,0.1265,0.1069,0.6109,0.1450,0.2000,0.1167,0.3000,0.0649,0.0820,0.8400,0.6000,0.1180,0.1504,0.2675,0.6824,0.1125,0.5000,0.4795,0.2000,0.0000,1.4418,0.5000,0.0950,0.2000,0.1000,0.4080,0,0
